Site Name,Date (D/M/Y),Crew,BAF,Mapsheet,Latitude,Longitude,Target Species,Stock Type,Planting Date (MM/YYYY),Seedlot(s),Origin Location,Origin Latitude,Origin Longitude,Origin Elevation (m),BGC Unit,Comments,Slope (%),Azimuth,Elevation (m),Tree Number,Site Tree,Spp,Total Height (m),DBH(cm),Crown Class,Site Series,BH age,Stem Infec'n,Scar,Fork/Crook,Frost Crack, D or B Top,Sweep,FHF1,FHF2,Other,Dom/ Co-dom,Inter/Supp,Photo Number,Tree Density,Comments,Site,FHF,Competition,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(1),17-09-2010,LDM,n/a,103P050,55.40992,-128.1245,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,30,220,583,6,2,Fdi,7.5,11.9,C,1,12,,,,,,,,,"old fork, recovered",70,30,L9353-9358,"1100 competing stems/ha, Fd7Hw3.  Hw = 6-8m tall.",,Good site.  Moderate brush.  Seepage. No cold air ponding.  Warm aspect.,Occasional forking.,Not a significant factor at the plot.  In other areas ingress may have caused some mortality.,"Survival unknown since initial espacement is unknown.  Generally seems OK, at least in pockets.  Area not burned.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(1),17-09-2010,LDM,n/a,103P050,55.40992,-128.1245,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,30,220,583,7,2,Fdi,7.9,12.8,C,1,13,,,,,,,,,,70,30,L9353-9358,"1100 competing stems/ha, Fd7Hw3.  Hw = 6-8m tall.",,Good site.  Moderate brush.  Seepage. No cold air ponding.  Warm aspect.,Occasional forking.,Not a significant factor at the plot.  In other areas ingress may have caused some mortality.,"Survival unknown since initial espacement is unknown.  Generally seems OK, at least in pockets.  Area not burned.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,1,1,Fdi,10.9,16.4,C,3,14,,,,,,,,,,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,2,1,Fdi,7.2,12,C,3,14,,,,,,,,,,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,3,1,Fdi,9.1,15.6,C,3,15,,,,,,,,,,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,4,1,Fdi,8.4,16.6,C,3,14,,,X,,,,,,old fork,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,5,1,Fdi,7.7,13.1,C,3,14,,,X,,,,,,could recover,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,6,1,Fdi,6.1,8.8,I,3,12,,,,,,,,,,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103P050-14(2),17-09-2010,LDM,n/a,103P050,55.40989,-128.12401,Fdi,1+0 PSB 415,"June, 1989",8381,Little River,52.85,-121.2,1000,ICHmc2,,25-35,210,612,7,1,Fdi,7.6,10.4,C,3,12,,,,,,,,,,80,20,L9359-9361,800 stems/ha.  Fd7Hw2Pl1 in area.  Hw 6-8 m,,Good site.  Brushy.  Warm aspect.  No cold air ponding.,More open stand.  More forks relative to first plot.  Most will recover.,Brush competition may have been a factor in survival.,Not burned.  Survival poor except in pockets.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,1,1,Lw,11.7,19.5,C,1,24,,,,,,,,,old fork,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,2,1,Lw,10.5,16.3,C,1,22,,,,,,,,,,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,3,1,Lw,9.4,14.7,C,1,22,,,X,,,,,,,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,4,1,Lw,5.8,5.1,S,1,13,,,,,,,,,,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,5,1,Lw,5.4,3.6,S,1,12,,,,,,X,,,estimated age and height = length,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,,,,,,,,SBSmc2,,5-8,140,996,6,1,Pl ,10.3,12.7,C,1,19,,,,,,,DSG,,branch,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,7,1,Lw,6.9,7.5,I,1,19,,,,,,,,,stem,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,,,,,,,,SBSmc2,,5-8,140,996,8,1,Pl ,8.8,14.4,C,1,19,,,,,,,DSG,,,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(1),18-09-2010,LDM,4,93L004,54.01582,-127.2548,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,5-8,140,996,9,1,Lw,9.7,13.3,C,1,22,,,,,,,,,,50,50,L9371-9377,n/a,,Med to poor site.  Very stony.  Some seepage.  Possible cold air ponding.  Seedlot probably inappropriate.,"Areas with high incidence (>50%) forks, dead tops, snow press and sweep.  Likely all frost and snow.   ",Pockets of higher Pl and Bl stocking with moderate brush.  Not a serious problem though.,Survival and growth seem best on spot burn sites. Overall survival is poor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,3,190,1011,1,1,Lw,13.3,20.3,D,1,25,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,3,190,1011,2,1,Lw,7.4,9.1,I,1,18,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,,,,,,,,SBSmc2,,3,190,1011,3,1,Pl ,9.8,18.1,C,1,21,,,X,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,3,190,1011,4,1,Lw,11.2,16.9,C,1,22,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,3,190,1011,5,1,Lw,10.5,13.4,C,1,22,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,3,190,1011,6,1,Lw,9.0,10.1,C,1,17,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,,,,,,,,SBSmc2,,3,190,1011,7,1,Bl,7.3,8.3,I,1,17,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw7(2),18-09-2010,LDM,4,93L004,54.01603,-127.25618,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSmc2,,3,190,1011,8,1,Lw,11.4,16.0,C,1,22,,,,,,,,,,70,30,L9380-9390,n/a,,Medium site.  Low brush. Stony soils.  Some potential for cold air ponding.,Sections of stand with much higher incidence of forking .  Few problems at plot.,Not significant factor.,"Plot not burned.  On stony, dry submesic to subxeric site in this stand.  Lw look bad with lots of forks, sweep, and dead tops.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,1,9,Lw,22.7,28.9,D,6,24,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc2,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,2,9,Lw,20.6,23.3,D,6,23,,,X,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc3,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,3,9,Lw,16.3,15.3,I,6,23,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc4,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,4,9,Lw,20.6,27.2,D,6,25,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc5,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,5,9,Lw,19.5,18.8,C,6,25,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc6,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,,,,,,,,SBSdK,Trans to SBSmc2,30-35,28,640,6,9,Ep,16.9,39.5,D,6,,,,,,X,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc7,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,7,9,Lw,18.4,19.2,C,6,24,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc8,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,8,9,Lw,20.4,23.0,D,6,24,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc9,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(1),05-08-2010,"PL, LM, WM, DC",4,93I046,54.479611,-126.853472,Lw,1+0 PSB 313,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdK,Trans to SBSmc2,30-35,28,640,9,9,Lw,21.1,30.5,D,6,24,,,,,,,,,,90,10,100-1894 Wills Camera,n/a,Abundant OakFern w/some Devils Club and BI indicating SBSmc10,Good site although north and west aspect.,Very few issues (see Lw8(2)),"Not a significant factor.  Some small Lw, possibly a result of selfing.",Perhaps check ISIS to see if the area was burned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(2),12-09-2010,LDM,4,93L046,54.47994,-126.85332,Lw,1+0 PSB,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdk,,5-8,355,640,1,7,Lw,19.9,26.4,C,1,25,,,,,,,,,no significant FHFs in this plot,85,15,Willie photos (poor),n/a,Perhaps check ISIS to see if the area was burned,Good site although north aspect.,Very few issues.  In the stand only observed 1 broken top and a couple of forks.,"Not a significant factor.  Some small Lw, possibly a result of selfing.","Other parts of the stand with 45-50% slope, north aspect and still good survival and great growth (e.g. 33 cm dbh and 19.8 m tall).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lw-8(2),12-09-2010,LDM,4,93L046,54.47994,-126.85332,Lw,1+0 PSB,May 1981,2554,Little Jim,49.2667,-119.5333,1372,SBSdk,,5-8,355,640,2,7,Lw,21.5,26.0,C,6,24,,,,,,,,,"minor crook, recovered",85,15,Willie photos (poor),n/a,Perhaps check ISIS to see if the area was burned,Good site although north aspect.,Very few issues.  In the stand only observed 1 broken top and a couple of forks.,"Not a significant factor.  Some small Lw, possibly a result of selfing.","Other parts of the stand with 45-50% slope, north aspect and still good survival and great growth (e.g. 33 cm dbh and 19.8 m tall).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
